Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
76 -0.174678 0.0104858 11.0049 0.000636239 0.524907 5.28989e-05 4896.78 0.0443154 145.906 0.185776
77 -0.219877 0.0388995 11.0049 0.000636239 0.531369 5.50342e-05 4896.53 0.0461042 144.949 0.185121
78 -0.139981 0.00475751 11.0049 0.000636239 0.512717 5.21144e-05 4896.39 0.0436582 147.559 0.23923
79 -0.199146 0.0388765 11.0049 0.000636239 0.511007 5.11121e-05 4896.62 0.0428186 148.339 0.237074
80 -0.227715 0.0409766 11.0049 0.000636239 0.517574 5.25221e-05 4896.77 0.0439997 147.164 0.234434
81 -0.417332 0.109321 11.0049 0.000636239 0.505461 4.99894e-05 4896.69 0.041878 149.719 0.319507
82 -0.263502 0.0166997 11.0049 0.000636239 0.496852 4.81183e-05 4896.65 0.0403106 150.983 0.235479
83 -0.326274 0.0568459 11.0049 0.000636239 0.508889 4.99596e-05 4897.01 0.041853 149.465 0.311775
84 -0.183891 0.00396775 11.0049 0.000636239 0.481378 4.47134e-05 4896.17 0.0374581 153.55 0.267265
85 -0.338715 0.0967078 11.0049 0.000636239 0.489623 4.84043e-05 4896.86 0.0405501 153.084 0.249268
86 -0.27153 0.0614076 11.0049 0.000636239 0.474858 4.45792e-05 4896.47 0.0373457 156.328 0.38571
87 -0.464557 0.0957099 11.0049 0.000636239 0.483975 4.53345e-05 4896.97 0.0379785 155.532 0.301744
88 -1.18048 0.346446 11.0049 0.000636239 0.494838 4.27969e-05 4897.72 0.0358526 157.348 0.316421
89 -1.16319 0.353016 11.0049 0.000636239 0.480031 4.36115e-05 4897.36 0.036535 160.948 0.322402
90 -3.35419 1.08631 11.0049 0.000636239 0.540992 4.38403e-05 4899.45 0.0367267 159.683 0.421269
91 -0.114064 0.0194693 11.0049 0.000636239 0.639733 8.1542e-05 4896.22 0.0683109 132.308 0.120212
92 -0.126752 0.0734127 11.0049 0.000636239 0.625936 7.42665e-05 4896.66 0.0622159 133.673 0.149717
93 -0.0807786 0.088599 11.0049 0.000636239 0.612593 7.61845e-05 4896.41 0.0638226 134.534 0.12208
94 -0.170417 0.0351716 11.0049 0.000636239 0.618545 7.54845e-05 4896.71 0.0632362 134.285 0.140259
95 -0.163195 0.00967973 11.0049 0.000636239 0.6293 8.47355e-05 4896.49 0.0709861 133.257 0.136902
96 -0.197365 0.0787411 11.0049 0.000636239 0.651327 8.66776e-05 4896.45 0.0726131 131.619 0.108879
97 -0.13234 0.0210861 11.0049 0.000636239 0.621577 0.000298532 4896.51 0.250091 134.743 0.155491
98 -0.124424 0.0446929 11.0049 0.000636239 0.599307 6.41498e-05 4896.57 0.0537407 135.91 0.14785
99 -0.10506 0.0859249 11.0049 0.000636239 0.596069 6.11695e-05 4896.51 0.051244 136.275 0.141672
100 -0.0725535 0.0460445 11.0049 0.000636239 0.609458 7.38306e-05 4896.66 0.0618507 135.448 0.17895
101 -0.186951 0.0110783 11.0049 0.000636239 0.619729 7.16663e-05 4896.47 0.0600376 134.076 0.132449
102 -0.0741435 0.0765188 11.0049 0.000636239 0.595488 7.78178e-05 4896.37 0.065191 136.219 0.159059
103 -0.135052 0.0532604 11.0049 0.000636239 0.587802 6.27954e-05 4896.48 0.0526061 137.579 0.159033
104 -0.130134 0.0121274 11.0049 0.000636239 0.582642 5.99516e-05 4896.53 0.0502237 138.03 0.188607
105 -0.0753602 0.033976 11.0049 0.000636239 0.58986 6.57381e-05 4896.81 0.0550713 137.296 0.152642
106 -0.402906 7.13086e-05 11.0049 0.000636239 0.60835 7.02267e-05 4897.9 0.0588316 135.773 0.148344
107 -0.103827 0.0301788 11.0049 0.000636239 0.580621 6.87591e-05 4896.27 0.0576021 138.05 0.144246
108 -0.0886674 0.00933888 11.0049 0.000636239 0.564781 7.93035e-05 4896.49 0.0664355 139.72 0.166075
109 -0.158236 0.0255742 11.0049 0.000636239 0.565177 6.51451e-05 4896.5 0.0545745 140.08 0.112957
110 -0.0114323 0.0362617 11.0049 0.000636239 0.570888 5.87489e-05 4896.46 0.0492162 139.218 0.153035
111 -0.12459 0.00360626 11.0049 0.000636239 0.558277 5.85139e-05 4896.19 0.0490194 140.811 0.244501
112 -0.103755 0.0366523 11.0049 0.000636239 0.5524 6.17768e-05 4896.66 0.0517528 142.055 0.240864
113 -0.140999 0.0678527 11.0049 0.000636239 0.551093 5.91207e-05 4896.52 0.0495277 141.868 0.153021
114 -0.184863 0.0361927 11.0049 0.000636239 0.564416 5.54893e-05 4896.63 0.0464855 140.299 0.147789
115 -0.155287 0.0508361 11.0049 0.000636239 0.543973 6.6491e-05 4896.36 0.055702 142.857 0.23365
116 -0.0776734 0.0564236 11.0049 0.000636239 0.535609 6.08561e-05 4896.62 0.0509814 144.141 0.0456162
117 -0.109723 0.0549868 11.0049 0.000636239 0.533518 7.18576e-05 4896.23 0.0601978 144.16 0.19331
118 -0.100841 0.0514397 11.0049 0.000636239 0.546234 5.6275e-05 4896.42 0.0471437 142.321 0.160075
119 0.128805 0.373068 11.0049 0.000636239 0.519355 5.45304e-05 4889.44 0.0456822 146.014 0.178963
120 -0.0795426 0.0122504 11.0049 0.000636239 0.52409 5.45767e-05 4896.68 0.045721 146.512 0.243442
121 -0.0385442 0.0732046 11.0049 0.000636239 0.526081 5.74012e-05 4896.47 0.0480872 145.482 0.164793
122 -0.131373 0.00731658 11.0049 0.000636239 0.512784 5.32642e-05 4896.36 0.0446214 148.149 0.194258
123 -0.093849 0.025202 11.0049 0.000636239 0.507291 5.18417e-05 4896.44 0.0434297 149.024 0.223777
124 -0.109319 0.0533704 11.0049 0.000636239 0.513578 5.16006e-05 4896.52 0.0432278 147.761 0.213951
125 -0.165425 0.0183467 11.0049 0.000636239 0.498371 5.12446e-05 4896.17 0.0429296 150.641 0.250538
126 -0.107096 0.0284427 11.0049 0.000636239 0.497922 5.25512e-05 4896.68 0.0440241 151.433 0.234971
127 -0.166931 0.0295901 11.0049 0.000636239 0.503368 5.26143e-05 4896.54 0.044077 150.009 0.210539
128 -0.0789407 0.0276706 11.0049 0.000636239 0.481084 4.75673e-05 4896.36 0.0398489 154.166 0.269826
129 -0.155506 0.0116988 11.0049 0.000636239 0.484387 4.48782e-05 4896.23 0.0375961 153.817 0.260603
130 -0.142702 0.0258333 11.0049 0.000636239 0.470795 5.39444e-05 4896.15 0.0451913 157.143 0.292189
131 -0.112249 0.0132955 11.0049 0.000636239 0.470712 5.56531e-05 4896.32 0.0466227 156.442 0.247589
132 -0.148709 0.0367763 11.0049 0.000636239 0.461589 4.75296e-05 4896.09 0.0398173 159.626 0.365592
133 -0.155906 0.0130728 11.0049 0.000636239 0.450845 4.80733e-05 4896.14 0.0402728 163.455 0.415757
134 -0.134691 0.00584276 11.0049 0.000636239 0.440506 5.33586e-05 4895.96 0.0447006 166.875 0.465606
135 -0.198189 0.0101963 11.0049 0.000636239 0.534776 6.27806e-05 4897.19 0.0525937 66.3028 0.0468809
136 -0.198189 0.0101963 11.0049 0.000636239 0.522908 6.01889e-05 4897.15 0.0504225 63.9018 0.0358333
137 -0.198189 0.0101963 11.0049 0.000636239 0.513927 6.1075e-05 4896.95 0.0511648 62.2877 0.115674
138 -0.198189 0.0101963 11.0049 0.000636239 0.5254 6.18904e-05 4897.22 0.051848 60.9558 0.0360877
139 -0.198189 0.0101963 11.0049 0.000636239 0.528882 6.79073e-05 4897.19 0.0568885 66.5933 0.0689689
140 -0.198189 0.0101963 11.0049 0.000636239 0.520292 7.08682e-05 4897.2 0.059369 64.2826 0.0314198
141 -0.198189 0.0101963 11.0049 0.000636239 0.516937 5.66991e-05 4897.14 0.047499 62.3771 0.0634861
142 -0.198189 0.0101963 11.0049 0.000636239 0.526719 7.24439e-05 4897.31 0.060689 61.1141 0.0770299
143 -0.198189 0.0101963 11.0049 0.000636239 0.745883 0.000103421 4897.31 0.0866398 56.6037 0.0488576
144 -0.198189 0.0101963 11.0049 0.000636239 0.734394 0.000103827 4897.26 0.0869794 54.3071 0.0399565
145 -0.198189 0.0101963 11.0049 0.000636239 0.73152 0.000107284 4897.23 0.0898757 52.4487 0.0456299
146 -0.198189 0.0101963 11.0049 0.000636239 0.734538 0.000122076 4897.25 0.102268 51 0.0127316
147 -0.198189 0.0101963 11.0049 0.000636239 0.745803 0.000113886 4897.41 0.0954063 56.5772 0.10461
148 -0.198189 0.0101963 11.0049 0.000636239 0.735631 0.000116567 4897.28 0.0976526 54.4478 0.19284
149 -0.198189 0.0101963 11.0049 0.000636239 0.734699 0.000102888 4897.21 0.0861935 52.6024 0.0590785
150 -0.198189 0.0101963 11.0049 0.000636239 0.739116 0.000114316 4897.32 0.095767 51.0514 0.0129923
151 -0.198189 0.0101963 11.0049 0.000636239 0.527069 6.01354e-05 4896.86 0.0503777 52.0967 0.0966793
152 -0.198189 0.0101963 11.0049 0.000636239 0.516856 5.91889e-05 4896.95 0.0495848 47.2354 0.230896
153 -0.198189 0.0101963 11.0049 0.000636239 0.513364 5.44042e-05 4896.98 0.0455765 43.9995 0.102234
154 -0.198189 0.0101963 11.0049 0.000636239 0.522349 6.47926e-05 4897.05 0.0542792 41.3572 0.0920998
155 -0.198189 0.0101963 11.0049 0.000636239 0.53113 6.73312e-05 4896.98 0.0564059 51.8489 0.0725444
156 -0.198189 0.0101963 11.0049 0.000636239 0.51585 5.79965e-05 4897.04 0.0485859 47.304 0.100633
157 -0.198189 0.0101963 11.0049 0.000636239 0.515791 5.92451e-05 4896.98 0.0496319 43.7479 0.192024
158 -0.198189 0.0101963 11.0049 0.000636239 0.520767 6.57419e-05 4897.17 0.0550745 41.1941 0.124488
