E(MeV)  pendfb7/In115:1
0.00105890515  7.1711521
0.00105893985  7.34916154
0.00105895111  7.41072013
0.00105897455  7.54300433
0.00105900924  7.75066923
0.00105905907  8.07002298
0.00105908517  8.25034388
0.0010591089  8.41868176
0.00105915872  8.79676512
0.00105920855  9.19895185
0.00105923703  9.44193416
0.00105925838  9.62877683
0.00105932244  10.2205513
0.00105936041  10.5904675
0.00105939362  10.9219917
0.00105948616  11.8889932
0.00105950276  12.0668395
0.00105964513  13.6297482
0.00105970208  14.2678115
0.00105976851  14.9766766
0.00105979461  15.2612944
0.00105987291  16.0550585
0.00105993698  16.6481752
0.00105999629  17.1419628
0.00106006273  17.6222705
0.00106011493  17.9397539
0.00106018137  18.2612895
0.00106023736  18.4566099
0.00106027912  18.5460714
0.00106029943  18.5851252
0.00106036074  18.6158732
0.00106042101  18.5625891
0.00106043762  18.5243045
0.00106048982  18.3897612
0.00106054676  18.1685994
0.00106055625  18.1205812
0.0010606132  17.8148773
0.00106067727  17.3998844
0.00106069862  17.2410463
0.00106074608  16.8685904
0.00106082675  16.1659563
0.00106088844  15.5845486
0.0010609264  15.2126578
0.00106103081  14.15182
0.00106114945  12.9164038
0.00106117317  12.6786148
0.00106122062  12.1915573
0.0010612835  11.5722479
0.0010613452  10.9938639
0.00106140689  10.4485185
0.00106145315  10.0628855
0.00106149942  9.69802861
0.00106153383  9.44049094
0.00106157179  9.17014466
0.00106160976  8.9141497
0.00106164772  8.67251212
0.00106168569  8.44487556
0.00106172365  8.23104291
0.00106176161  8.03055934
0.00106179957  7.84296756
0.0010618319  7.69298275
0.00106187194  7.51917076
0.00106191199  7.35789446
0.00106193868  7.25705354
0.00106196538  7.16123572
0.00106199207  7.07029634
0.00106200836  7.01761494
0.00106201876  6.985841
0.00106204545  6.90870641
0.00106207215  6.83573894
0.00106209884  6.76678118
0.00106212553  6.70159657
0.00106215222  6.63998092
0.00106217892  6.58171381
0.00106220561  6.52664512
0.0010622323  6.47456477
0.00106224564  6.45001197
0.00106226196  6.42185845
0.00106229458  6.36930406
0.00106232721  6.3203366
0.00106235983  6.27469908
0.00106239246  6.23209265
0.00106242508  6.192289
0.00106245771  6.1550254
0.00106248291  6.12804623
0.00106249033  6.12089058
0.00106252296  6.09154611
0.00106255558  6.06414133
0.00106258821  6.03848219
0.00106262083  6.01442116
0.00106265346  5.9917934
0.00106268608  5.97047528
0.00106271871  5.950328
0.00106275133  5.93124931
0.00106279434  5.90754246
0.00106283438  5.88678254
0.00106286255  5.87295588
0.00106287442  5.86820826
0.00106291447  5.85316308
0.0010629545  5.83898057
0.00106300789  5.82121838
0.00106306127  5.80458745
0.00106311466  5.78890605
0.00106316804  5.77403398
0.00106322143  5.75984428
0.00106330151  5.73963024
0.00106338159  5.72046483
0.00106346167  5.70214369
0.00106347946  5.69822671
0.00106354175  5.68770074
0.00106362182  5.67474088
0.0010637375  5.6568444
0.00106385317  5.6397477
0.00106396884  5.62330142
0.00106408451  5.60739612
0.00106419127  5.59313828
0.00106420018  5.59224573
0.00106431585  5.58105085
0.00106447008  5.56664521
0.00106462431  5.55274695
0.00106477853  5.53928069
0.00106496242  5.52370416
0.00106517596  5.5061732
0.00106538951  5.48914946
0.00106560305  5.47256207
0.0010658166  5.45635445
0.00106603014  5.44048634
0.00106624369  5.42492481
0.001066564  5.40211097
0.00106681796  5.38444392
0.00106707191  5.36713562
0.00106732587  5.35018191
0.00106757982  5.33359047
0.00106783378  5.31737541
0.00106808773  5.301563
0.00106834169  5.28618752
0.00106859564  5.27129783
0.00106881858  5.25867499
0.00106904151  5.24652746
0.00106926444  5.23492102
0.00106948737  5.22393852
0.00106953982  5.22150239
0.00106965457  5.21225472
0.00106982177  5.19924276
0.00106998897  5.18675771
0.00107015616  5.17487767
0.00107032336  5.16369501
0.00107044466  5.15608337
0.0010705758  5.14839535
0.00107058891  5.14769059
0.00107070694  5.13650726
0.00107083808  5.12481311
0.00107096921  5.11396345
0.00107110035  5.10409399
0.00107123148  5.09537659
0.00107132984  5.08972084
0.00107137573  5.0874931
0.00107142818  5.08212841
0.00107153309  5.07252669
0.001071638  5.06430112
0.00107171669  5.05919999
0.00107179537  5.05518055
0.00107187405  5.05243238
0.00107190028  5.05202078
0.00107195273  5.04786853
0.00107203142  5.04346451
0.0010721101  5.04129044
0.00107216255  5.04133343
0.001072215  5.04279192
0.00107226745  5.04589804
0.00107231992  5.05096494
0.00107232155  5.05100818
0.00107237565  5.05485656
0.00107242975  5.06155557
0.00107248384  5.07162565
0.0010725199  5.08051509
0.00107255596  5.09138969
0.00107259203  5.1044909
0.00107262809  5.12007659
0.00107266415  5.13844526
0.00107270021  5.15992479
0.00107273628  5.18488585
0.00107277234  5.213716
0.0010728084  5.24686367
0.00107284446  5.28481421
0.00107287397  5.31981464
0.00107290348  5.35870152
0.00107293299  5.40181229
0.00107296249  5.44949054
0.001072992  5.50215272
0.0010730215  5.56017122
0.00107305101  5.62401809
0.00107305428  5.63178729
0.00107308051  5.69856028
0.00107311002  5.78043086
0.00107313952  5.86952503
0.00107316903  5.96643297
0.00107319853  6.07164141
0.00107322804  6.18579617
0.00107325754  6.30941446
0.00107328705  6.44319359
0.00107331655  6.58767258
0.00107335  6.77467621
0.00107338344  6.97721264
0.00107341688  7.19630165
0.00107342671  7.2658561
0.00107345032  7.43930973
0.00107348376  7.70347169
0.0010735172  7.98708005
0.00107353686  8.16580022
0.00107355064  8.29529778
0.00107358407  8.63072642
0.00107361752  8.98849788
0.00107361948  9.01080572
0.00107365095  9.3791001
0.0010736916  9.8867554
0.00107370209  10.0266181
0.00107372832  10.3844022
0.00107375716  10.8014697
0.00107376504  10.9180641
0.00107380176  11.4920562
0.00107383585  12.0537165
0.00107383847  12.0980148
0.00107387519  12.7499827
0.00107391453  13.489908
0.00107393027  13.7933061
0.0010739801  14.812625
0.00107399321  15.0934899
0.00107401944  15.6683297
0.00107407189  16.8672295
0.00107412435  18.1448101
0.00107415058  18.8111144
0.00107420041  20.1016046
0.00107422926  20.8881331
0.00107430794  23.0700806
0.00107438662  25.2852168
0.0010744758  27.831657
0.00107449153  28.267782
0.00107457021  30.4748807
0.00107465152  32.6210321
0.00107472233  34.3446476
0.00107478527  35.7346316
0.00107479577  35.9428233
0.00107483773  36.7577072
0.00107489543  37.7400428
0.00107490067  37.8160329
0.00107494526  38.4366181
0.00107500034  39.0432914
0.00107501188  39.1618547
0.00107509434  39.6773823
0.00107509969  39.7066816
0.00107516295  39.7996156
0.00107517134  39.7835788
0.00107522852  39.6321979
0.00107524163  39.5590357
0.00107527835  39.3253526
0.00107532031  38.9519307
0.00107533343  38.8212224
0.00107539899  37.9901781
0.00107544096  37.3528155
0.0010754567  37.0975632
0.00107551964  35.9417675
0.00107559833  34.2732487
0.00107567176  32.532849
0.0010756875  32.1500661
0.00107576618  30.1286762
0.00107586584  27.5119014
0.00107597075  24.6946478
0.00107604943  22.6607804
0.00107610189  21.356179
0.00107616221  19.9173582
0.00107621335  18.7545197
0.00107626449  17.6478232
0.00107628155  17.2981678
0.00107631564  16.6069553
0.00107636678  15.6299141
0.00107640087  15.0120853
0.00107642711  14.5590137
0.00107644153  14.3159178
0.00107648218  13.6680544
0.00107652284  13.0567012
0.00107656349  12.481153
0.00107657267  12.3589555
0.00107660415  11.9529503
0.0010766448  11.4617444
0.00107667529  11.1141052
0.00107668676  10.9897517
0.00107670578  10.7909785
0.00107673922  10.4603105
0.00107677856  10.0952366
0.0010768179  9.754549
0.00107684413  9.5503179
0.00107687036  9.35576206
0.00107689659  9.17042033
0.00107692281  8.99390328
0.00107694903  8.82569318
0.00107694904  8.8256324
0.00107697527  8.67407322
0.0010770015  8.52996014
0.00107702772  8.39292837
0.00107705395  8.26247038
0.00107708017  8.13829631
0.0010771064  8.02729334
0.00107713262  7.92183099
0.00107716213  7.80928063
0.00107719491  7.6913391
0.0010772113  7.63580129
0.0010772277  7.58468085
0.00107726048  7.48879684
0.00107729327  7.39864524
0.00107732605  7.31378255
0.00107735884  7.23369343
0.00107739162  7.15799737
0.00107740801  7.12213526
0.00107742441  7.09009485
0.00107745719  7.02965942
0.00107748998  6.97247698
0.00107752276  6.91827458
0.00107755555  6.86673759
0.00107758833  6.81764076
0.00107760472  6.79443905
0.0010776375  6.75405802
0.00107767028  6.71606844
0.00107771946  6.66220315
0.00107776864  6.61161712
0.00107781782  6.56384397
0.00107786699  6.51849477
0.00107789321  6.49541914
0.00107791617  6.4779909
0.00107796534  6.44245599
0.00107801452  6.4084593
0.00107808828  6.35992685
0.00107811614  6.34252273
0.00107816204  6.31798776
0.00107823581  6.28057015
0.00107830957  6.24482888
0.00107838333  6.21049012
0.00107845709  6.17734226
0.00107855545  6.13470653
0.001078562  6.13196807
0.0010786538  6.10038498
0.00107875216  6.06782277
0.00107885051  6.03635974
0.00107898164  5.99587109
0.00107908655  5.96462379
0.00107911278  5.95821234
0.00107924391  5.92738951
0.00107937505  5.89763639
0.00107950618  5.86883325
0.00107967482  5.8330275
0.00107984345  5.79846787
0.00108001209  5.76503149
0.00108006227  5.75539209
0.00108018072  5.73484553
0.00108034935  5.70658103
0.00108051345  5.67999515
0.00108064831  5.65882123
0.00108078317  5.63826441
0.00108091803  5.61834307
0.00108105289  5.59908643
0.00108118775  5.58053574
0.00108132261  5.56274603
0.00108145747  5.5457886
0.00108159233  5.5297545
0.0010817272  5.51475841
0.00108186206  5.50095016
0.00108199692  5.48346471
0.00108209807  5.47140047
0.00108219921  5.46038498
0.00108230036  5.45058682
0.0010824015  5.44222847
0.00108250265  5.43109583
0.00108257008  5.42482292
0.00108263751  5.41963835
0.00108271505  5.41526375
0.0010827808  5.4131374
0.00108284654  5.41275353
0.00108291229  5.41079039
0.00108297803  5.41134414
0.00108302186  5.41337146
0.00108306569  5.41694364
0.00108310952  5.42228078
0.00108315335  5.42963686
0.00108319718  5.43930427
0.00108324101  5.45161881
0.00108328484  5.46696508
0.00108332867  5.48578213
0.0010833725  5.5085695
0.00108340622  5.52915607
0.00108343994  5.55271329
0.00108347366  5.5795555
0.00108350737  5.61001646
0.00108354109  5.64448822
0.0010835748  5.68335639
0.00108360852  5.727084
0.00108364223  5.7761199
0.00108367595  5.83100433
0.00108370966  5.8922527
0.00108374338  5.96582823
0.00108377709  6.04697123
0.00108381081  6.13639129
0.00108384452  6.23473367
0.00108387824  6.34279138
0.00108391195  6.46126905
0.00108394736  6.60568558
0.00108398276  6.76343302
0.00108401816  6.93554287
0.00108403333  7.01588807
0.00108405356  7.12839698
0.00108408896  7.34168941
0.00108412436  7.57244371
0.0010841547  7.7860781
0.00108415976  7.82328644
0.00108419516  8.10314555
0.00108423056  8.40357076
0.00108424573  8.54474627
0.00108428956  8.96739321
0.00108432732  9.364898
0.00108433676  9.47109123
0.00108436508  9.79897083
0.00108439744  10.1977558
0.00108440284  10.2661845
0.0010844406  10.7735909
0.00108447836  11.3105048
0.00108451612  11.8939901
0.00108455388  12.5075993
0.00108455928  12.6004956
0.00108460648  13.4351707
0.0010846402  14.0655258
0.00108465098  14.2725408
0.00108471032  15.4740846
0.00108472111  15.7047165
0.00108476966  16.7679153
0.00108480203  17.5098329
0.001084829  18.1420374
0.00108488295  19.4588633
0.00108490183  19.9290699
0.00108496387  21.5460085
0.00108504478  23.6911005
0.00108515267  26.5977548
0.00108517424  27.1867197
0.00108527135  29.7581325
0.00108535226  31.7739466
0.00108542239  33.3885787
0.00108544397  33.8400338
0.00108548712  34.7274531
0.00108554376  35.7679686
0.00108555186  35.8912325
0.00108564087  37.1917126
0.00108565974  37.39732
0.00108570937  37.8980026
0.001085759  38.2111038
0.00108579935  38.4293764
0.00108584963  38.5232928
0.00108585503  38.5283602
0.00108591329  38.4228591
0.00108593487  38.3295677
0.00108596183  38.1876517
0.00108601578  37.7789793
0.00108601848  37.7517452
0.00108608051  37.0677227
0.00108610209  36.7790343
0.00108613715  36.2785083
0.00108618301  35.5265818
0.00108620458  35.1550835
0.00108626392  34.0111388
0.00108628011  33.6864385
0.00108635293  32.0995689
0.00108636102  31.9178183
0.00108643655  30.0965308
0.00108654444  27.4316911
0.00108666312  24.4255226
0.00108673864  22.5647467
0.00108681956  20.6557315
0.00108688699  19.1481563
0.00108693554  18.1154537
0.00108695442  17.7329408
0.00108698814  17.0580054
0.00108704073  16.0626085
0.00108709333  15.1252503
0.00108709467  15.1026088
0.00108712839  14.545462
0.00108716345  13.991871
0.00108720256  13.4042131
0.00108724572  12.8076239
0.00108727808  12.3842636
0.00108731045  11.9806659
0.00108734282  11.6087911
0.00108737518  11.2555971
0.00108740755  10.9201406
0.00108741834  10.8140189
0.00108743991  10.609896
0.00108747228  10.3198839
0.00108750465  10.045397
0.00108752622  9.87269648
0.00108753971  9.76983978
0.00108756669  9.5752515
0.00108759366  9.38990122
0.00108762063  9.21326145
0.0010876476  9.04488559
0.00108766109  8.96458155
0.00108767458  8.88922248
0.00108770155  8.74595951
0.00108772852  8.60967792
0.00108775549  8.47997362
0.00108778247  8.35641117
0.00108779595  8.29758007
0.00108780944  8.2427546
0.00108783641  8.13859189
0.00108786338  8.03952966
0.00108789036  7.94520192
0.00108791733  7.85536212
0.00108793081  7.81253367
0.0010879443  7.77352126
0.00108797464  7.6903861
0.00108800836  7.60326363
0.00108804207  7.52124271
0.00108807579  7.44381826
0.0010881095  7.37061426
0.0010881331  7.32203112
0.00108814322  7.30364202
0.00108817693  7.24583798
0.00108821065  7.19114022
0.00108824436  7.13928121
0.00108827808  7.08995646
0.00108831179  7.04294628
0.00108833539  7.01148687
0.00108834551  6.99979969
0.00108839608  6.94484493
0.00108844665  6.89349069
0.00108849722  6.84521493
0.00108854443  6.80253128
0.00108859163  6.76184094
0.00108860511  6.75071098
0.00108863883  6.72776447
0.00108868603  6.69713695
0.00108875683  6.6535775
0.00108882763  6.61240781
0.00108889844  6.57319844
0.00108896924  6.53562612
0.0010890097  6.51493596
0.00108904004  6.50232004
0.00108911084  6.47403729
0.00108920524  6.43784185
0.00108928279  6.40920464
0.00108937382  6.37665861
0.00108941428  6.36263376
0.00108946486  6.34825341
0.00108955589  6.32322742
0.00108967727  6.29099851
0.00108979864  6.25988698
0.00108992002  6.22972258
0.00108995373  6.22157213
0.00109004139  6.20486131
0.00109016277  6.18243098
0.00109029763  6.15823199
0.00109044598  6.13237364
0.00109059433  6.1072046
0.00109074267  6.0826341
0.00109076289  6.0793558
0.00109089102  6.06399476
0.00109103936  6.0466662
0.00109118771  6.0297373
0.00109133605  6.01316394
0.00109151811  5.99324962
0.00109173389  5.97017631
0.00109194967  5.94759709
0.00109205756  5.9365197
0.00109216545  5.92849865
0.00109238123  5.9128237
0.00109259701  5.89746835
0.00109281279  5.88239278
0.00109302857  5.86756344
0.00109327132  5.85113962
0.00109354104  5.8331729
0.001093568  5.83140291
0.00109381076  5.82006181
0.00109408048  5.80768756
0.0010943502  5.79551252
0.00109461992  5.78351395
0.00109488964  5.77167277
0.00109529422  5.7541715
0.00109565062  5.73898265
0.00109600701  5.72398286
0.00109612736  5.71897493
0.0010963634  5.71254889
0.00109671979  5.70300213
0.00109707619  5.69360098
0.00109743258  5.68434034
0.00109778897  5.67521874
0.00109814536  5.66623987
0.00109854852  5.65626719
0.0010988005  5.65014451
0.00109905807  5.64398616
0.00109937724  5.63652002
0.00109959002  5.63166512
0.0010998028  5.62693178
0.00110001558  5.62235063
0.00110017517  5.61904228
0.00110033475  5.61587722
0.00110049434  5.61290416
0.00110060072  5.61106722
0.00110071551  5.60926283
0.0011008079  5.60798898
0.00110090029  5.60692816
0.00110096189  5.60637279
0.00110102348  5.60596951
0.00110108507  5.6057511
0.00110114666  5.60575775
0.00110120826  5.60603837
0.00110125446  5.60646369
0.00110130065  5.60710501
0.00110134685  5.60799579
0.00110139304  5.6091733
0.00110143924  5.61068054
0.00110148544  5.61256503
0.00110153163  5.61487949
0.00110157782  5.61768335
0.00110160862  5.6198569
0.00110163941  5.62229689
0.00110167581  5.62555622
0.00110171221  5.62925835
0.00110174861  5.63344426
0.001101785  5.63815584
0.0011018214  5.64344108
0.00110185779  5.64934444
0.00110189419  5.65591832
0.00110193058  5.66320975
0.00110196698  5.67127458
0.00110200338  5.68016354
0.00110203978  5.68992961
0.00110207617  5.70062251
0.00110211257  5.71230019
0.00110214896  5.72500689
0.00110218536  5.73879818
0.00110222175  5.75371229
0.00110225619  5.76890291
0.00110229063  5.78517238
0.00110233654  5.80858537
0.00110238246  5.83402234
0.00110242837  5.861506
0.00110247429  5.89106088
0.0011025202  5.92266261
0.00110256612  5.95628683
0.00110262267  6.00036249
0.00110268987  6.05631078
0.00110275706  6.11568917
0.00110284106  6.19380895
0.0011031087  6.45226013
0.00110320725  6.54114761
0.00110328788  6.60695064
0.00110335508  6.6553696
0.00110341331  6.69165158
0.00110347603  6.72403441
0.0011035477  6.75165514
0.00110360817  6.76659772
0.00110370081  6.7738913
0.00110376092  6.76834402
0.00110381871  6.75545107
0.00110388366  6.73239117
0.0011039419  6.70439857
0.00110401357  6.66121515
0.00110407405  6.61805796
0.00110414796  6.5581887
0.00110423755  6.47726434
0.00110434505  6.3720543
0.00110436297  6.35390865
0.00110456008  6.15199458
0.00110464968  6.06398809
0.00110472135  5.99722252
0.0011047751  5.94975431
0.00110483669  5.89843547
0.00110488821  5.85819813
0.00110493972  5.8205165
0.00110499124  5.78541994
0.00110502987  5.76080843
0.00110506851  5.73763908
0.00110510715  5.71589603
0.00110514578  5.69555299
0.00110518442  5.67656023
0.00110522305  5.65888184
0.00110525665  5.64453032
0.00110529025  5.63109432
0.00110532384  5.61853915
0.00110535744  5.60681759
0.00110539104  5.59589278
0.00110542463  5.58572634
0.00110545823  5.57627076
0.00110549182  5.56749039
0.00110552542  5.5593392
0.00110555902  5.55177982
0.00110559261  5.54477519
0.00110562621  5.53828326
0.00110565981  5.53226963
0.0011056934  5.52670085
0.001105727  5.52154012
0.00110576059  5.51675872
0.00110580539  5.51091767
0.00110585018  5.50562975
0.00110589498  5.50083149
0.00110593977  5.49646934
0.00110598457  5.49249089
0.00110602937  5.4888517
0.00110607417  5.48551108
0.00110611896  5.48243344
0.00110618616  5.47823857
0.00110625335  5.47447048
0.00110632614  5.47078159
0.00110641013  5.46693588
0.00110649413  5.46344274
0.00110660612  5.45921846
0.00110669011  5.45631252
0.0011068021  5.45272502
0.00110691409  5.44942035
0.00110701487  5.44667436
0.00110702608  5.4461437
0.00110713806  5.4410817
0.0011072562  5.43599686
0.00110738049  5.430938
0.00110750478  5.42619543
0.00110762907  5.42179803
0.00110775336  5.41778598
0.00110787765  5.41421301
0.00110796796  5.41198771
0.00110800194  5.41017027
0.00110809515  5.40557614
0.00110818836  5.40137488
0.00110826845  5.39812989
0.00110834853  5.39527997
0.00110842861  5.39289471
0.00110850869  5.39106429
0.00110858877  5.38990602
0.00110866885  5.3895736
0.00110868664  5.38968512
0.00110872224  5.38807879
0.00110877563  5.38620055
0.00110882901  5.38494358
0.0011088824  5.38441595
0.00110893578  5.38474805
0.00110898917  5.3860959
0.00110902921  5.38788395
0.00110907815  5.3911207
0.00110911374  5.39430283
0.00110914933  5.39827636
0.00110918492  5.40313532
0.00110922051  5.40898434
0.0011092561  5.41593954
0.00110929169  5.42412948
0.00110932727  5.43369342
0.00110932728  5.43369552
0.00110936287  5.44270796
0.00110939846  5.4534249
0.00110943405  5.46603406
0.00110946964  5.4807402
0.00110950523  5.49776588
0.00110954082  5.51735221
0.00110957641  5.53975937
0.001109612  5.56526706
0.0011096387  5.58661825
0.00110966539  5.61000724
0.00110969209  5.63559153
0.00110971878  5.66349803
0.00110974548  5.69389978
0.00110977217  5.72693191
0.00110979886  5.76276873
0.00110982555  5.80157887
0.00110985225  5.84355216
0.00110987894  5.88883505
0.00110990564  5.93764334
0.00110993233  5.99012546
0.00110995903  6.04650831
0.00110998572  6.10693888
0.00111001241  6.17162757
0.00111003909  6.24163312
0.00111004949  6.26990258
0.00111008063  6.36154954
0.00111011177  6.45990111
0.00111014291  6.56524309
0.00111017405  6.67785049
0.00111021557  6.83974435
0.00111024671  6.97028971
0.00111028823  7.15692653
0.00111032145  7.31807215
0.00111032975  7.35985132
0.00111037127  7.58396247
0.0011104211  7.87320141
0.00111047093  8.18469478
0.00111050178  8.39122984
0.00111052076  8.52195246
0.00111057059  8.88677812
0.00111062042  9.27238034
0.00111063702  9.40850185
0.00111068922  9.84811456
0.00111076752  10.5468609
0.00111079362  10.791875
0.00111086718  11.5012031
0.00111094073  12.2294466
0.00111108072  13.6491309
0.00111108309  13.6737058
0.00111117801  14.6143091
0.00111126342  15.399862
0.00111132749  15.9457483
0.0011113868  16.4018703
0.00111145798  16.8771181
0.00111151493  17.1942978
0.00111158137  17.4874695
0.00111163736  17.6668588
0.00111169279  17.7777963
0.00111169943  17.7895099
0.00111176074  17.8198575
0.00111182101  17.7750896
0.00111186135  17.6938442
0.00111188982  17.6283431
0.00111194676  17.4305964
0.00111200371  17.1724988
0.0011120132  17.1265447
0.00111207727  16.7519093
0.00111214607  16.2891049
0.00111214608  16.2890342
0.00111222675  15.654279
0.00111231217  14.9240238
0.0011123264  14.7976628
0.00111247826  13.3890454
0.00111257317  12.4832587
0.00111264435  11.8296051
0.00111266807  11.6212271
0.00111271435  11.2057744
0.00111277604  10.6800332
0.00111283773  10.1840314
0.001112884  9.83295258
0.00111293383  9.47576797
0.00111297179  9.21849142
0.00111300976  8.97405177
0.00111304772  8.74253923
0.00111308569  8.52369991
0.00111312365  8.31743371
0.00111316161  8.1233927
0.00111319957  7.9412248
0.00111323042  7.8016444
0.00111326601  7.64971435
0.00111329685  7.52617948
0.0011133016  7.50767872
0.00111333719  7.37801183
0.00111337279  7.25683272
0.00111340837  7.14379763
0.00111344397  7.03833129
0.00111347956  6.9400767
0.00111351515  6.84855711
0.001113527  6.82018074
0.00111355073  6.76604411
0.00111358632  6.69071552
0.00111361301  6.63782163
0.00111364267  6.58242827
0.00111367233  6.53038042
0.00111370199  6.4814591
0.00111373165  6.43545407
0.00111376131  6.39216413
0.00111376428  6.38808196
0.00111379097  6.35421705
0.00111382063  6.31892452
0.00111385029  6.28579989
0.00111387995  6.25467977
0.00111390961  6.2254102
0.00111393927  6.19784647
0.00111396893  6.17185296
0.00111399859  6.14730284
0.00111402825  6.12407785
0.001114049  6.1086798
0.00111405791  6.10296778
0.0011140935  6.08161218
0.00111412464  6.06411349
0.00111415578  6.04761785
0.0011141973  6.02702716
0.00111423882  6.00786244
0.00111428035  5.98994594
0.00111432187  5.97313282
0.00111436339  5.95728337
0.00111440491  5.94227877
0.00111444644  5.92801151
0.00111448796  5.91439742
0.00111452948  5.90135354
0.00111454727  5.89602758
0.00111459177  5.88598623
0.00111465405  5.87286597
0.00111471633  5.86051989
0.00111479048  5.84665424
0.00111487057  5.83251102
0.00111495064  5.8190752
0.00111503072  5.80621482
0.00111516418  5.7858098
0.00111525909  5.77195802
0.00111527096  5.77067761
0.00111537773  5.75969016
0.0011154845  5.74914471
0.00111559127  5.73897366
0.00111570695  5.72831489
0.00111582262  5.71797998
0.00111593829  5.70792428
0.00111605396  5.69811189
0.00111606582  5.69713098
0.00111620818  5.68873175
0.00111636241  5.67995393
0.00111651664  5.67145091
0.00111667087  5.66318433
0.00111682509  5.65512305
0.00111698526  5.64693932
0.00111714542  5.6389239
0.00111735897  5.62846223
0.00111757251  5.61822244
0.00111758437  5.61766421
0.00111778606  5.61171624
0.0011179996  5.60558079
0.00111821315  5.59958506
0.00111842669  5.59371133
0.00111869956  5.58635872
0.0011189487  5.57977503
0.00111919783  5.5732982
0.00111953001  5.56480469
0.00111986219  5.55644983
0.00112019437  5.54821222
0.00112052655  5.54007473
0.00112085873  5.53202367
0.00112119091  5.52404812
0.00112161801  5.51680781
0.0011220451  5.50966277
0.00112247219  5.50260059
0.00112289928  5.49561119
0.00112332637  5.48868636
0.00112396701  5.47840716
0.00112460764  5.46824657
0.00112545396  5.45499267
0.00112601619  5.44629112
0.0011265784  5.43767305
0.00112714062  5.42914124
0.00112770283  5.42070237
0.00112826505  5.41236616
0.00112865157  5.40670189
0.00112904979  5.40093004
0.00112944801  5.39523076
0.00112984623  5.38961358
0.00113024445  5.38409
0.00113064267  5.37867401
0.00113104089  5.37338311
0.00113133956  5.36711244
0.00113163822  5.36093667
0.00113201156  5.35337168
0.00113226045  5.34843946
0.00113250934  5.34360998
0.00113275823  5.33889749
0.00113300712  5.3343189
0.00113323111  5.33033711
0.00113325601  5.32954337
0.00113350489  5.32178831
0.00113372889  5.31498545
0.00113392801  5.30910058
0.00113412712  5.30339149
0.00113432623  5.29788386
0.00113452534  5.29260892
0.00113472445  5.28760443
0.00113487378  5.28405598
0.00113502311  5.28070866
0.00113517245  5.27758961
0.00113522222  5.27664508
0.00113534667  5.27123252
0.00113547111  5.26607188
0.00113559556  5.26115078
0.00113572  5.25650189
0.00113584445  5.25216217
0.00113596889  5.24817733
0.00113609334  5.24460101
0.00113621778  5.2415002
0.00113631734  5.23610052
0.00113641689  5.23111025
0.00113651645  5.22659273
0.001136616  5.22262959
0.00113671556  5.21932338
0.00113679023  5.21735488
0.00113686489  5.21590431
0.00113693956  5.21506272
0.00113696445  5.21502381
0.00113701422  5.21244996
0.00113707489  5.20994677
0.00113713556  5.20811759
0.00113719623  5.20708361
0.00113725689  5.20699348
0.00113731756  5.20802973
0.00113737823  5.21041627
0.00113741867  5.21288987
0.00113745912  5.21618023
0.00113749956  5.22039458
0.00113753689  5.22525278
0.00113754001  5.22549451
0.00113758045  5.22981681
0.0011376209  5.23548869
0.00113766134  5.24268699
0.00113769246  5.24939268
0.00113772357  5.25722159
0.00113775468  5.26628693
0.00113778579  5.2767098
0.0011378169  5.28862175
0.00113784801  5.30216543
0.00113787912  5.31749512
0.00113791023  5.33477731
0.00113794134  5.35419125
0.00113797245  5.3759294
0.00113800356  5.40019788
0.00113803467  5.42721682
0.00113806578  5.45722068
0.00113809689  5.4904584
0.001138128  5.52719351
0.00113815911  5.5677041
0.00113819645  5.62172542
0.00113823378  5.68212296
0.00113827112  5.74948901
0.00113830845  5.8243731
0.00113834579  5.90742457
0.00113835822  5.93799299
0.00113838312  6.0021965
0.00113842046  6.10789855
0.00113845779  6.22364966
0.00113849513  6.35017571
0.00113853246  6.48807266
0.00113855734  6.58663679
0.00113857165  6.64750524
0.00113859717  6.7604929
0.00113863699  6.95176653
0.00113867681  7.15873381
0.00113871663  7.38206391
0.00113872409  7.42708159
0.00113875645  7.62875203
0.00113879627  7.89439985
0.00113883609  8.17795693
0.00113884604  8.25336314
0.00113887591  8.48644747
0.00113892259  8.87413819
0.00113896551  9.25387252
0.00113896925  9.2879538
0.00113901592  9.73827214
0.00113906258  10.2129127
0.00113908498  10.4538241
0.0011391248  10.8918838
0.00113916462  11.3566757
0.00113919947  11.7716192
0.00113926418  12.5826073
0.00113927414  12.7100448
0.00113936373  13.9191881
0.00113956284  16.6785083
0.0011395728  16.8203759
0.00113966987  18.1524753
0.001139752  19.2050247
0.0011398192  19.9955051
0.00113988142  20.6576548
0.00113995111  21.3070227
0.00114000587  21.7412096
0.00114001084  21.7731241
0.00114007556  22.1728401
0.00114013429  22.4391885
0.00114016615  22.5315422
0.0011401994  22.6149604
0.00114026372  22.6651629
0.00114029557  22.6363739
0.00114032694  22.595571
0.00114039414  22.3921997
0.00114039911  22.3750077
0.00114045884  22.0737235
0.00114051858  21.68736
0.00114052853  21.6175998
0.00114059573  21.0564827
0.00114066791  20.3702825
0.00114075254  19.4372368
0.00114077991  19.112468
0.00114085707  18.1661067
0.0011409168  17.408937
0.00114101636  16.1166924
0.00114106614  15.4582613
0.00114114081  14.5002993
0.00114121547  13.580713
0.00114128018  12.8148146
0.00114132872  12.2674612
