E(MeV)  pendfb7/In113:1
0.000202399034  12.6616583
0.000202399949  12.7047277
0.000202411855  13.284007
0.000202413686  13.3782195
0.000202424676  13.9602704
0.000202427423  14.114083
0.000202437498  14.6948802
0.00020244116  14.9179876
0.000202450319  15.4925989
0.000202454897  15.7960161
0.00020246314  16.3586751
0.000202468634  16.7546678
0.000202475961  17.2986275
0.000202482371  17.8008731
0.000202488782  18.319804
0.000202498672  19.1640929
0.000202501603  19.4227644
0.000202512958  20.478839
0.000202514424  20.6195023
0.000202526329  21.8201879
0.000202527245  21.9181219
0.000202541531  23.4911915
0.000202542814  23.6369104
0.000202555818  25.2127327
0.000202559299  25.6475904
0.000202570104  27.0865896
0.000202575783  27.8658304
0.000202584391  29.1239004
0.000202592267  30.3091638
0.000202598677  31.3356208
0.000202608751  32.9956907
0.000202612964  33.7336324
0.000202625236  35.9442642
0.00020262725  36.3294416
0.000202641537  39.1376937
0.00020264172  39.1746978
0.000202655823  42.1937874
0.000202658204  42.7177618
0.00020267011  45.4881246
0.000202674688  46.5823621
0.000202684396  49.0325915
0.000202691173  50.7883108
0.000202698682  52.8323178
0.000202705459  54.7246211
0.000202712968  56.9285496
0.000202723043  59.9877901
0.000202737695  64.6783114
0.000202740626  65.6506549
0.000202755278  70.7633849
0.000202758209  71.8159229
0.000202772862  77.3393925
0.000202775792  78.4748077
0.000202790445  84.4227248
0.000202793376  85.6444533
0.000202808029  92.0285584
0.000202810959  93.3379331
0.000202825612  100.167235
0.000202828542  101.566262
0.000202843195  108.882191
0.000202850521  112.624504
0.000202860778  118.100008
0.000202870303  123.302001
0.00020288056  129.124559
0.000202890084  134.654296
0.000202900341  140.859578
0.000202916459  150.815225
0.000202920122  153.174208
0.000202942834  168.124115
0.000202946497  170.636104
0.000202976535  191.721134
0.000202978001  192.772637
0.000203007306  214.551545
0.000203013167  218.990248
0.000203048333  246.337665
0.000203145042  322.503083
0.000203146507  323.605138
0.000203186069  352.662255
0.000203206583  366.81652
0.000203222701  377.463112
0.00020324175  389.06752
0.000203253472  395.863564
0.000203273987  406.627589
0.000203282778  410.97142
0.000203300361  418.586024
0.000203312083  423.319739
0.000203323806  427.309885
0.000203338459  431.871868
0.000203346078  433.779214
0.000203362489  437.316559
0.000203375383  439.104709
0.000203399531  441.487679
0.000203402931  441.545721
0.000203424617  441.14817
0.000203426375  441.050294
0.000203454802  437.429384
0.000203456267  437.183349
0.000203482056  431.097463
0.000203511361  421.201477
0.000203511362  421.20108
0.000203537004  410.134092
0.000203537737  409.793107
0.000203567042  394.614671
0.000203569972  392.950859
0.000203596347  377.18354
0.000203599278  375.365203
0.000203622722  359.799623
0.000203634444  351.741288
0.000203666681  328.438672
0.000203678403  319.683759
0.000203775112  245.532173
0.000203804417  223.565293
0.000203810278  219.236965
0.000203845445  194.097537
0.000203848375  192.077153
0.000203870355  177.241872
0.000203877681  172.477237
0.00020389673  160.359188
0.000203906986  154.077691
0.000203916511  148.393662
0.000203936292  137.00754
0.000203956074  126.335211
0.000203958271  125.192398
0.000203971459  118.500947
0.00020398025  114.199459
0.000203989043  110.010037
0.000204002229  103.979447
0.000204006626  102.020885
0.000204021278  95.7694446
0.000204024209  94.554403
0.000204041792  87.5874687
0.000204044722  86.4785478
0.000204059376  81.1224935
0.000204068167  78.0598295
0.000204076959  75.092811
0.00020408575  72.2702913
0.000204094542  69.5262803
0.000204103333  66.907488
0.000204108828  65.3176854
0.000204120917  61.9781429
0.000204125313  60.7996435
0.0002041385  57.4398817
0.000204141798  56.625115
0.000204156084  53.2752148
0.000204158282  52.7758255
0.000204173667  49.4620198
0.000204174766  49.2328201
0.00020419125  45.9773827
0.000204206086  43.2883374
0.000204207735  42.9986699
0.000204224036  40.2917324
0.00020422422  40.2622254
0.000204240704  37.7655137
0.000204241986  37.5818825
0.000204257188  35.4843174
0.000204259936  35.1259701
0.000204273673  33.4010864
0.000204277885  32.8976481
0.000204285578  32.0122771
0.000204295835  30.8819884
0.0002042984  30.6097388
0.000204311221  29.3096756
0.000204313785  29.0609996
0.000204324042  28.11289
0.000204336863  26.9803983
0.000204340709  26.6553365
0.000204349685  25.9398526
0.000204362506  24.9631992
0.000204367634  24.5893555
0.000204375327  24.0603983
0.000204388148  23.2176747
0.000204394559  22.8184145
0.00020440738  22.0655419
0.000204421483  21.2898946
0.000204426612  21.0233955
0.000204445843  20.0875051
0.000204448407  19.9701832
0.000204465075  19.2506894
0.000204475332  18.8342363
0.000204484306  18.4897818
0.000204500791  17.8918019
0.000204502622  17.828559
0.000204517275  17.3543953
0.00020453376  16.8465565
0.000204539254  16.6849509
0.000204550244  16.3841468
0.000204574971  15.7451853
0.000204575886  15.7229933
0.000204599697  15.1846184
0.000204612518  14.9120115
0.000204624424  14.6746603
0.00020464915  14.2100985
0.000204673876  13.8020696
0.000204698603  13.4147581
0.000204704098  13.3326503
0.000204723329  13.0686197
0.000204748055  12.7445565
0.000204759046  12.6073481
0.000204781025  12.3549955
0.000204813993  11.9963923
0.000204824983  11.8824556
0.000204846962  11.6735052
0.000204879931  11.3744104
0.000204896415  11.2310372
0.0002049129  11.0989146
0.000204945869  10.8453962
0.000204967847  10.6835974
0.000204989827  10.5351861
0.000205033785  10.2525447
0.00020506309  10.0722172
0.000205077743  9.98993806
0.000205125365  9.73435625
0.000205158333  9.56505734
0.00020517665  9.47915957
0.000205227935  9.24930955
0.000205268229  9.07598419
0.000205279219  9.03281135
0.000205330504  8.83942614
0.000205378125  8.66645432
0.000205381789  8.65437778
0.000205433074  8.49162107
0.000205484358  8.33444169
0.000205524653  8.21510451
0.000205542969  8.16629869
0.000205608907  7.99740298
0.000205671181  7.84385985
0.000205674844  7.8356683
0.000205740782  7.6937504
0.000205806719  7.55671359
0.000205817708  7.53459453
0.000205872657  7.43599805
0.000205938594  7.32151975
0.000206004532  7.21045858
0.0002060375  7.15653794
0.000206077796  7.09859919
0.000206158386  6.98658131
0.000206238976  6.8781354
0.000206257292  6.85420623
0.000206319566  6.78352044
0.000206400157  6.69484635
0.000206480747  6.60866955
0.000206561337  6.52472293
0.000206565  6.52101897
0.000206682222  6.42030989
0.000206784792  6.33522402
0.000206887361  6.25256649
0.000206916667  6.22956175
0.000206989931  6.18037426
0.0002070925  6.1134118
0.00020719507  6.04813992
0.000207268333  6.0025973
0.000207297639  5.98701004
0.000207451493  5.90767433
0.000207568715  5.84899637
0.00020770059  5.78458127
0.000207707917  5.78108548
0.000207832465  5.73049524
0.00020796434  5.67825088
0.000208096215  5.62717916
0.0002081475  5.60772379
0.00020822809  5.58194469
0.000208359965  5.54069307
0.000208557777  5.48035608
0.000208733611  5.42807975
0.000208777569  5.41528811
0.000208909444  5.38344535
0.000209085277  5.3419621
0.00020926111  5.30133627
0.000209436944  5.261467
0.000209451597  5.25820039
0.000209612777  5.22837307
0.00020978861  5.19643139
0.000210030381  5.15337436
0.000210228193  5.11880392
0.000210301458  5.10622351
0.000210491943  5.07923169
0.000210755693  5.04266153
0.000211019443  5.00678469
0.000211283193  4.97151146
0.000211327152  4.96572111
0.000211546943  4.94234264
0.000211810693  4.91475942
0.000212074443  4.88759512
0.000212353477  4.85926341
0.000212632511  4.8313064
0.000213051062  4.78999414
0.000213073357  4.78782878
0.000213469613  4.75709742
0.000213888164  4.72522621
0.000214306714  4.69386874
0.000214692454  4.66537497
0.000215078194  4.63724979
0.000215463934  4.60947134
0.000215849673  4.58203161
0.00021629646  4.5506826
0.000216743247  4.51977904
0.000217190034  4.48933085
0.000217636821  4.45936594
0.000218083608  4.42992004
0.000218124414  4.42728235
0.000218538469  4.39770874
0.000218844402  4.37621888
0.000219150335  4.35506331
0.000219456268  4.33427701
0.000219762201  4.3138963
0.000219870942  4.30681312
0.000220068134  4.29127535
0.000220374067  4.26768147
0.00022068  4.24467165
0.000220917188  4.22728841
0.000220985314  4.22242467
0.000221154375  4.20756719
0.000221391563  4.18722891
0.00022162875  4.16746641
0.000221865938  4.14836126
0.000221959375  4.14113151
0.000222103125  4.12693942
0.000222340313  4.10438848
0.0002225775  4.0828391
0.000222793125  4.06433131
0.000222825469  4.06070988
0.000222990782  4.04301665
0.000223156094  4.02607401
0.000223321407  4.00998252
0.000223486719  3.99485829
0.0002234975  3.99394373
0.000223652032  3.97610393
0.000223817344  3.95827757
0.000223964688  3.94360064
0.0002240725  3.93375374
0.000224094063  3.93096423
0.000224223438  3.91535913
0.000224352813  3.90103135
0.000224482188  3.88815135
0.000224611563  3.87691942
0.0002246475  3.87432295
0.000224740938  3.86338214
0.000224870313  3.85039851
0.000224981719  3.84120757
0.000225075157  3.83511184
0.00022507875  3.83494112
0.000225168594  3.82607756
0.000225262032  3.81871795
0.000225355469  3.81345271
0.000225448907  3.81055787
0.00022551  3.81042729
0.000225542344  3.80861829
0.000225635782  3.80647083
0.000225718438  3.80749997
0.000225790313  3.81092866
0.0002257975  3.81153684
0.000225862188  3.813656
0.000225934063  3.81899253
0.000226005938  3.82769287
0.000226077813  3.84020374
0.000226085  3.84188835
0.000226149688  3.85334964
0.000226221563  3.87104368
0.00022628625  3.89182008
0.00022634375  3.91468386
0.0002263725  3.92846105
0.00022640125  3.94083792
0.00022645875  3.97090942
0.00022651625  4.00704119
0.00022657375  4.05011999
0.00022663125  4.10121592
0.00022668875  4.16163652
0.000226739063  4.22342006
0.000226782188  4.28405789
0.000226825313  4.35287752
0.000226868438  4.43115768
0.000226875625  4.4460458
0.000226911563  4.52388631
0.000226954688  4.6303697
0.000226983438  4.71035514
0.000226987032  4.72114232
0.000227019375  4.82840653
0.000227051719  4.94757043
0.000227080469  5.06518322
0.000227100235  5.15460706
0.000227107423  5.18945514
0.000227134375  5.33328894
0.000227145157  5.39698285
0.000227161329  5.49691391
0.000227181094  5.63229278
0.000227188282  5.68391369
0.000227215235  5.89877844
0.000227217032  5.91478462
0.000227242188  6.15004251
0.000227252969  6.26064238
0.000227260157  6.33802023
0.000227278125  6.54634354
0.000227279923  6.56886398
0.000227296094  6.78028421
0.000227306875  6.93251114
0.000227314063  7.03886725
0.000227332032  7.32585276
0.000227333829  7.35692366
0.00022735  7.64995724
0.000227360782  7.86304025
0.000227371563  8.08642964
0.00022738504  8.39317966
0.000227393125  8.58492898
0.000227403907  8.86132803
0.0002274075  8.95691603
0.000227421875  9.36384404
0.000227422774  9.39096748
0.00022743625  9.81244256
0.000227441641  9.992016
0.000227450625  10.3025701
0.000227460508  10.6661246
0.000227465  10.8377753
0.000227479375  11.4218205
0.00022749375  12.0649552
0.000227495368  12.141966
0.000227508125  12.7684673
0.00022751136  12.9373641
0.0002275225  13.5376063
0.000227527352  13.8153255
0.000227536875  14.3779554
0.000227543344  14.7836297
0.00022755125  15.2954371
0.000227559337  15.8506443
0.000227565625  16.2963112
0.000227575329  17.0250532
0.00022758  17.3871788
0.000227591321  18.31963
0.000227596173  18.7321186
0.000227607313  19.7407833
0.000227612344  20.2108096
0.000227623306  21.3004109
0.000227628516  21.8345567
0.000227639298  23.0093119
0.000227644688  23.614795
0.00022765529  24.8790023
0.00022766086  25.5634754
0.000227671282  26.9212826
0.000227677032  27.692925
0.000227687274  29.1482697
0.000227693204  30.0157775
0.000227703266  31.5723219
0.000227709375  32.5447287
0.000227719258  34.2059701
0.000227725548  35.2932603
0.00022773525  37.0617815
0.000227741719  38.2744703
0.000227751962  40.2789018
0.0002277525  40.3871955
0.000227768673  43.7949592
0.000227771188  44.3397534
0.000227785384  47.5921834
0.000227789875  48.6490087
0.000227802094  51.6843993
0.000227808563  53.3334488
0.000227818805  56.0841108
0.00022782725  58.409342
0.000227835516  60.802225
0.000227845938  63.8924093
0.000227852228  65.8490638
0.000227864625  69.7952432
0.000227868938  71.2324119
0.000227883313  76.1292877
0.000227885649  76.9603958
0.000227902  82.9018838
0.00022790236  83.0386073
0.000227920688  90.1473822
0.000227923563  91.2891567
0.00022794225  99.0383333
0.000227945125  100.259361
0.000227963813  108.519153
0.000227966688  109.818308
0.000227985375  118.626355
0.000227995438  123.466437
0.000228006938  129.209261
0.000228017  134.326747
0.0002280285  140.388326
0.0002280515  152.716708
0.000228086  172.226874
0.000228128407  197.476221
0.0002282125  248.174397
0.000228247  268.40583
0.000228254188  272.540915
0.0002282815  287.484463
0.000228293  293.601733
0.00022832175  307.856109
0.0002283275  310.587945
0.00022835625  323.131819
0.000228385  333.813703
0.000228387875  334.820331
0.000228410875  341.795783
0.000228415188  342.991343
0.000228439913  348.7415
0.000228445088  349.67728
0.0002284724  353.801153
0.0002284747  354.020228
0.000228499655  355.68158
0.00022850345  355.724341
0.0002285299  355.288372
0.00022853105  355.238764
0.00022855635  352.650679
0.00022856325  351.76197
0.000228583375  348.121499
0.000228589125  346.928133
0.000228612125  341.092183
0.000228617875  339.491379
0.000228638  332.996239
0.000228645907  330.246788
0.0002286725  319.930429
0.000228675375  318.748127
0.00022870125  307.134595
0.000228708438  303.778108
0.00022873  292.96432
0.00022874725  284.000946
0.000228773125  269.815029
0.000228794688  257.64063
0.000228826313  239.312045
0.0002289025  194.598527
0.00022891975  184.736354
0.000228937  175.001523
0.000228962875  160.857755
0.0002289715  156.221092
0.000228991625  145.784694
0.000228997375  142.854882
0.000229020375  131.58261
0.000229026125  128.823195
0.000229047688  118.888224
0.000229049125  118.250703
0.00022906925  109.543863
0.000229077875  105.962683
0.000229090813  100.739427
0.000229106625  94.5962081
0.000229121  89.3298909
0.000229123875  88.3005669
0.000229141125  82.3633991
0.000229147594  80.2249337
0.000229158375  76.7619243
0.00022916754  73.9399492
0.000229175625  71.5139776
0.000229187485  68.1086839
0.000229192875  66.6022285
0.000229207431  62.7159962
0.000229210125  62.0165928
0.000229227375  57.7457728
0.00022924175  54.440544
0.000229247321  53.2159997
0.000229259  50.7275374
0.000229267266  49.0532138
0.00022927625  47.2907818
0.000229287212  45.2493471
0.0002292935  44.1161452
0.000229307157  41.7828917
0.00022931075  41.1892829
0.000229327102  38.6315149
0.000229328  38.4962917
0.00022934525  36.0405732
0.000229351719  35.1692013
0.0002293625  33.7726118
0.000229369688  32.8926004
0.00022937975  31.7011434
0.000229387657  30.8169276
0.000229397  29.8150889
0.00022941425  28.070198
0.00022941461  28.035556
0.000229427188  26.8876524
0.000229441563  25.6352372
0.000229455938  24.5041329
0.000229468516  23.5617613
0.000229470313  23.4340328
0.000229484688  22.4623634
0.000229495469  21.7683493
0.000229499063  21.5490428
0.000229513438  20.7146008
0.000229522423  20.217644
0.000229527813  19.9352226
0.000229542188  19.2182327
0.000229549375  18.8764029
0.000229556563  18.5526311
0.000229570938  17.9356765
0.000229576329  17.7148026
0.000229585313  17.366227
0.000229599688  16.8341201
0.000229603282  16.7069477
0.000229614063  16.3485651
0.000229635625  15.671405
0.000229639219  15.5644723
0.00022965  15.2656094
0.000229667969  14.7913116
0.000229675157  14.6110948
0.000229685938  14.3586266
0.000229703907  13.9590164
0.000229711094  13.8067326
0.000229721875  13.5928185
0.000229739844  13.2530881
0.000229747032  13.1245383
0.000229766798  12.7973762
0.00022979375  12.3796769
0.000229800938  12.2746691
0.000229820704  12.0102789
0.000229847657  11.6700345
0.000229854844  11.5839015
0.00022987461  11.365416
0.000229901563  11.0821856
0.00022990875  11.0100236
0.000229928516  10.8265172
0.000229962657  10.5249734
0.000229969844  10.4647144
0.000230000391  10.2314098
0.000230038125  9.95804394
0.000230061485  9.79652861
0.00023007586  9.70659064
0.00023013875  9.33593282
0.000230153125  9.25603789
0.000230189063  9.07373355
0.000230239375  8.83087324
0.000230244766  8.80597428
0.000230289688  8.61524166
0.000230336407  8.42524139
0.00023034  8.41188856
0.000230393907  8.22018896
0.000230447813  8.03625817
0.000230469375  7.96539909
0.000230501719  7.86970665
0.000230555625  7.71618251
0.000230613125  7.55890413
0.0002306275  7.52325111
0.000230699375  7.35303084
0.000230756875  7.22242017
0.00023077125  7.19311648
0.000230843125  7.0526663
0.000230915  6.9175531
0.0002309725  6.81324751
0.000230986875  6.79004502
0.00023105875  6.6782621
0.000231130625  6.57028958
0.000231188125  6.48668111
0.0002312025  6.46776565
0.000231310313  6.33177121
0.00023140375  6.21943918
0.000231418125  6.20380779
0.00023149  6.12891011
0.000231589599  6.02917035
0.000231689197  5.93394085
0.000231753807  5.87501976
0.000231788795  5.84564573
0.000231888393  5.76643294
0.000231982174  5.69597764
0.000232075954  5.62973468
0.000232169735  5.56802024
0.000232263515  5.51129249
0.000232333851  5.47239061
0.000232404186  5.43699312
0.000232474521  5.40553754
0.000232505682  5.39359303
0.000232544856  5.37592265
0.000232615191  5.34939552
0.000232666335  5.33387994
0.000232721733  5.32122422
0.000232771591  5.31433704
0.000232777131  5.31294123
0.000232832529  5.3048947
0.000232887926  5.30396526
0.000232929475  5.30890968
0.000232971023  5.31970572
0.000233012572  5.33758145
0.000233015341  5.3393537
0.00023305412  5.35970429
0.000233092206  5.38922114
0.000233123367  5.4217598
0.000233154528  5.46355292
0.00023318569  5.51662759
0.000233206464  5.55951005
0.000233227238  5.6094359
0.000233248012  5.66746274
0.000233268787  5.73482009
0.000233289561  5.81291927
0.00023329233  5.82497932
0.000233310335  5.90645399
0.000233331109  6.01471715
0.000233351883  6.13939089
0.000233367464  6.24513418
0.000233378196  6.3260718
0.000233383044  6.36432375
0.000233398625  6.50029786
0.000233414205  6.65069152
0.000233428055  6.79772659
0.000233439134  6.9263518
0.000233441904  6.95954945
0.000233455754  7.14054657
0.000233469602  7.33786453
0.000233469603  7.33787923
0.000233483453  7.55935278
0.000233497302  7.80012989
0.000233511151  8.0618623
0.000233515306  8.14719668
0.000233525  8.352125
0.00023353885  8.66945199
0.000233545775  8.8413614
0.000233552699  9.01753479
0.000233566549  9.39847902
0.000233576243  9.68660369
0.000233580398  9.81316737
0.000233594248  10.2680109
0.000233605327  10.6601081
0.000233608097  10.7604775
0.000233621946  11.3000572
0.000233633026  11.7639992
0.000233635795  11.8826253
0.000233652415  12.6515387
0.000233660725  13.0692328
0.000233669035  13.495009
0.000233681499  14.187051
0.000233685654  14.4216445
0.000233702273  15.4360564
0.000233718893  16.5487362
0.000233723048  16.8483851
0.000233735512  17.7614152
0.000233743822  18.4155398
0.000233752131  19.0798762
0.000233764596  20.1481591
0.00023376875  20.5097421
0.00023378537  22.0565789
0.000233801989  23.7318666
0.000233806144  24.1804265
0.000233821655  25.877073
0.000233823871  26.1361408
0.000233838829  27.9079587
0.000233845477  28.7435091
0.000233856002  30.0851588
0.000233867082  31.5795625
0.000233873176  32.4129126
0.000233888687  34.6508276
0.000233890349  34.8938603
0.000233907523  37.5359258
0.000233910292  37.9830716
0.000233924696  40.338007
0.000233931897  41.5837229
0.000233950455  44.8321496
0.000233953502  45.4000725
0.000233975107  49.4716857
0.000233977046  49.8413371
0.000233999205  54.3099077
0.000234003637  55.2141971
0.000234025796  59.9621412
0.000234030228  60.9223891
0.000234052387  65.9261353
0.000234056818  66.9366169
0.000234078978  72.2087355
0.000234101137  77.530384
0.000234112217  80.2819957
0.000234152103  90.276585
0.000234216364  106.499849
0.000234259574  116.941553
0.000234276193  120.695499
0.000234296136  125.155002
0.000234320512  130.149002
0.000234328267  131.713336
0.000234354858  136.524218
0.000234358182  137.112663
0.000234384773  141.240053
0.000234391421  142.100815
0.000234418012  145.427933
0.000234420228  145.638835
0.000234449034  148.246921
0.000234451915  148.427403
0.000234474739  149.732607
0.000234484932  150.052929
0.0002345  150.436812
0.000234517727  150.388401
0.000234530136  150.279304
0.000234549415  149.540342
0.000234558722  149.136531
0.00023457091  148.248765
0.000234590852  146.70782
0.000234596392  146.125593
0.000234619659  143.571078
0.000234621875  143.27245
0.000234650682  139.241688
0.000234655114  138.521469
0.000234680597  134.242336
0.000234688353  132.783572
0.000234714943  127.64244
0.000234728239  124.829086
0.00023475483  119.090448
0.000234757045  118.578975
0.000234801364  108.188304
0.000234811336  105.820051
0.000234845682  97.4791656
0.000234893325  85.8293767
0.000234929887  77.1686008
0.000234966449  68.8797772
0.000234969774  68.1651364
0.000234996364  62.5035888
0.000235022955  57.1482128
0.000235049546  52.1686312
0.000235058409  50.6003651
0.000235067274  49.0501945
0.000235085001  46.1010251
0.000235088601  45.5331854
0.000235102728  43.3379862
0.000235120455  40.7377711
0.000235125994  39.9766453
0.000235140357  38.0420538
0.000235160259  35.5559194
0.000235163388  35.1953637
0.000235180161  33.3012618
0.000235188317  32.4581919
0.000235200063  31.2656009
0.000235213246  30.0304983
0.000235213331  30.0226885
0.000235226598  28.8856548
0.000235238175  27.9638975
0.000235239866  27.8322504
0.000235253134  26.8787599
0.000235263104  26.2209712
0.000235266402  26.0089862
0.000235279669  25.2329589
0.000235287538  24.8173661
0.000235292937  24.5409191
0.000235306205  23.9355096
0.000235311478  23.7237441
0.000235319473  23.4149463
0.00023533274  22.973693
0.000235335417  22.9009723
0.000235350274  22.5193405
0.000235359357  22.3475733
0.000235367807  22.1997758
0.000235379495  22.059839
0.000235383296  22.0348278
0.000235397029  21.9631915
0.000235407236  21.9744864
0.000235414562  21.9945142
0.000235431482  22.1431758
0.000235443145  22.310781
0.000235447178  22.3760134
0.000235462874  22.7121352
0.000235477038  23.0877715
0.000235478569  23.1307685
0.000235494264  23.6495341
0.000235506897  24.1280631
0.000235509959  24.2490125
0.000235530886  25.1894003
0.000235546709  25.9946039
0.000235551813  26.2621943
0.00023557274  27.4774048
0.000235576568  27.7199803
0.000235593667  28.8248762
0.000235606427  29.7193754
0.000235619699  30.6667852
0.000235641646  32.3533416
0.00023564573  32.6721179
0.000235672272  34.8871776
0.000235680438  35.5789908
0.000235718209  38.9758303
0.000235723823  39.4883229
0.000235769251  43.7688732
0.0002358305  49.6101078
0.000235830501  49.6102037
0.0002358795  54.0174174
0.000235913188  56.7795862
0.000235942792  58.964791
0.00023596525  60.3979502
0.0002359775  61.1672137
0.000236006083  62.6414573
0.000236017313  63.0860576
0.00023603875  63.9075472
0.000236064067  64.5643168
0.000236065496  64.5992018
0.000236095999  64.9655975
0.0002361098  64.9524393
0.0002361245  64.9128495
0.000236150021  64.5430944
0.000236155125  64.4093656
0.000236179625  63.7198994
0.000236202083  62.8501567
0.000236204125  62.7512414
0.000236230667  61.4169277
0.000236242917  60.6811113
0.00023625823  59.7367853
0.00023628375  57.9379061
0.000236287834  57.6439786
0.000236321521  54.9416311
0.000236322542  54.8521474
0.000236361333  51.3937398
0.000236377667  49.821399
0.000236438917  43.8363088
0.000236498125  37.9786454
0.000236536917  34.2506672
0.000236572646  30.9777038
0.00023660123  28.4976315
0.00023661348  27.4866179
0.000236622667  26.7321127
0.000236644105  25.0544226
0.000236665542  23.4629625
0.00023668698  21.959513
0.000236693105  21.5553495
0.000236708417  20.5581955
0.000236729855  19.2506451
0.000236751292  18.0304522
0.000236758438  17.648626
0.000236767371  17.1785936
0.000236783449  16.3794376
0.000236800548  15.5794295
0.00023680948  15.1889839
0.000236819688  14.750184
0.000236838829  13.9868708
0.00023685797  13.2800731
0.000236860522  13.1929584
0.00023687711  12.6382035
0.00023688987  12.2395564
0.000236902631  11.8622301
0.000236911564  11.6123651
0.000236915391  11.5081136
0.000236928152  11.1799178
0.000236940912  10.8702198
0.000236953673  10.5780296
0.000236966433  10.3024675
0.000236979193  10.0426036
0.00023698047  10.0180795
0.000236991953  9.80547588
0.000237004714  9.58316783
0.000237017474  9.37400146
0.000237030235  9.17714093
0.000237042995  8.99184433
0.000237045548  8.95693276
0.000237055756  8.82280073
0.000237068516  8.66523354
0.000237087657  8.44633329
0.000237106798  8.24649391
0.000237110626  8.20994393
0.000237125938  8.0709226
0.000237145079  7.9123986
0.00023716422  7.7674761
0.00023718336  7.6346524
0.000237197397  7.54510753
0.0002372025  7.5144855
0.000237221641  7.40912142
0.000237240782  7.31215205
0.000237259923  7.22259264
0.000237279063  7.1395714
0.000237284167  7.11919935
0.000237304584  7.04520688
0.000237330105  6.96137019
0.000237355626  6.88484469
0.000237381147  6.81450665
0.000237406667  6.74942245
0.000237442371  6.6657294
0.000237478074  6.58912807
0.000237497012  6.55157826
0.000237513777  6.52238493
0.00023754948  6.46506813
0.000237597084  6.3950071
0.000237644688  6.33120089
0.000237692292  6.27297357
0.000237709856  6.25379947
0.000237757748  6.20511007
0.000237800735  6.16691786
0.000237840438  6.1358505
0.000237880141  6.10932336
0.000237919844  6.08808288
0.000237959548  6.07320465
0.000237986016  6.06754335
0.000238012485  6.06594617
0.000238038954  6.06912328
0.000238065423  6.07794
0.000238091891  6.09344369
0.000238111743  6.11021064
0.000238131594  6.13206432
0.000238151446  6.15971495
0.000238171298  6.19396486
0.000238191149  6.23571945
0.000238211  6.28600125
0.000238228646  6.33877852
0.000238246292  6.40008563
0.000238263938  6.4708991
0.000238281584  6.55228608
0.000238291667  6.60549633
0.00023829923  6.6468698
0.000238316876  6.75639584
0.000238334522  6.88027279
0.000238352167  7.0199497
0.000238369813  7.17699923
0.000238383048  7.30717912
0.000238396282  7.44877836
0.000238409517  7.60257988
0.000238412667  7.64227468
0.00023842275  7.77345224
0.000238435985  7.95942969
0.000238458042  8.30230373
0.000238475688  8.60854752
0.000238493333  8.94542561
0.000238503417  9.15737677
0.00023851224  9.3470511
0.000238531146  9.7937234
0.000238550053  10.2832483
0.000238553834  10.3902136
0.000238568959  10.825355
0.000238587865  11.4170572
0.000238604251  11.9732833
0.000238606772  12.060366
0.000238625678  12.7655885
0.000238644584  13.5248073
0.000238654667  13.9593382
0.00023866349  14.3451819
0.000238682396  15.2287088
0.000238695001  15.8584412
0.000238703571  16.2920642
0.000238720713  17.2125698
0.000238735334  18.0481542
0.000238746426  18.6897446
0.000238772138  20.2813556
0.000238775667  20.5135331
0.00023879785  21.9891275
0.000238816  23.2623529
0.000238823563  23.7988174
0.00023885835  26.3983905
0.000238861375  26.6357945
0.000238897676  29.5136936
0.00023890675  30.2593558
0.000238957167  34.4403251
0.0002390096  38.8236827
0.000239017667  39.4679794
0.000239058  42.7027637
0.000239096317  45.5408386
0.000239127575  47.6401564
0.000239152784  49.1542863
0.0002391548  49.2740586
0.000239187067  50.9222058
0.000239200175  51.476984
0.000239211267  51.937363
0.000239240509  52.8891415
0.000239246559  53.027554
0.00023926612  53.4538687
0.000239294354  53.762813
0.0002393  53.8175637
0.000239325813  53.783509
0.000239337712  53.6558311
0.000239351425  53.4917133
0.000239376634  52.9439009
0.000239380667  52.8507345
0.000239404867  52.0718153
0.000239425033  51.2548141
0.0002394331  50.9168222
0.000239460325  49.5567845
0.000239465367  49.268301
0.000239489567  47.8547343
0.0002395057  46.8011068
0.00023952385  45.5964081
0.000239544017  44.128875
0.0002395662  42.4898405
0.000239602501  39.5974893
0.000239663  34.7136911
0.0002396993  31.7538397
0.0002397356  28.8752373
0.000239772909  26.0524797
0.00023980089  24.0487753
0.000239828872  22.1556818
0.000239856853  20.3818556
0.000239864667  19.9153876
0.000239875507  19.2733421
0.000239897439  18.046294
0.000239916345  17.0512734
0.000239935251  16.1140587
0.000239945333  15.6447032
0.000239954157  15.2398701
0.000239973063  14.4284177
0.00023999197  13.6713695
0.000240010876  12.9670267
0.000240020959  12.6183952
0.000240029782  12.3194451
0.000240048688  11.7272914
0.000240067594  11.1812295
0.0002400865  10.6788174
0.000240096584  10.4327941
0.000240105407  10.2229682
0.000240124313  9.81199507
0.00024014322  9.43715209
0.000240162126  9.09603385
0.000240167599  9.00635588
0.000240181032  8.79258227
0.000240199939  8.52075753
0.000240218845  8.27585092
0.000240229396  8.15305822
0.000240237751  8.05922643
0.000240256657  7.86989953
0.000240275563  7.70184887
0.000240288167  7.60085889
0.000240304993  7.47897165
0.000240311792  7.43536367
0.000240321818  7.37473375
0.000240338644  7.28616193
0.000240355469  7.21010204
0.000240372295  7.14599078
0.00024038912  7.09340155
0.000240394188  7.08093625
0.000240405946  7.05583979
