Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
78 -0.122047 0.0839188 11.0336 0.000193065 0.481945 5.21144e-05 4934.88 0.0436582 148.015 0.711448
79 -0.0761264 0.00031225 11.0336 0.000193065 0.477203 5.11121e-05 4933.07 0.0428186 148.929 0.72673
80 -0.159491 0.00850399 11.0336 0.000193065 0.485705 5.25221e-05 4929.55 0.0439997 147.605 0.62434
81 -0.161646 0.00739024 11.0336 0.000193065 0.467529 4.99894e-05 4936.82 0.041878 139.72 17.9226
82 -0.0280051 0.0229031 11.0336 0.000193065 0.45948 4.81183e-05 4935.69 0.0403106 147.753 6.16622
83 -0.0955184 0.0267572 11.0336 0.000193065 0.472177 4.99596e-05 4927.98 0.041853 150.116 0.682501
84 -0.119133 0.080276 11.0336 0.000193065 0.448766 4.47134e-05 4941.31 0.0374581 154.153 0.798282
85 -0.0991924 0.0431358 11.0336 0.000193065 0.45238 4.84043e-05 4931.08 0.0405501 153.87 0.781575
86 -0.164953 0.0218374 11.0336 0.000193065 0.441282 4.45792e-05 4934.18 0.0373457 157.031 0.880594
87 -0.1499 0.0316286 11.0336 0.000193065 0.44447 4.53345e-05 4930.83 0.0379785 156.506 0.886013
88 -0.189303 0.00333394 11.0336 0.000193065 0.434972 4.27969e-05 4931.08 0.0358526 159.466 1.00107
89 -0.153843 0.0216763 11.0336 0.000193065 0.41899 4.36115e-05 4940.37 0.036535 163.622 1.24751
90 -0.225601 0.0621248 11.0336 0.000193065 0.416556 4.38403e-05 4935.79 0.0367267 166.74 1.72293
91 -0.182556 0.0119308 11.0336 0.000193065 0.611741 8.1542e-05 4947.36 0.0683109 132.537 0.433581
92 -0.05787 0.0207623 11.0336 0.000193065 0.594194 7.42665e-05 4933.33 0.0622159 133.955 0.390043
93 -0.141848 0.00797768 11.0336 0.000193065 0.584561 7.61845e-05 4937.46 0.0638226 134.758 0.426068
94 -0.200432 0.117143 11.0336 0.000193065 0.589938 7.54845e-05 4929.77 0.0632362 134.526 0.435651
95 -0.117193 0.0517002 11.0336 0.000193065 0.598053 8.47355e-05 4940.57 0.0709861 133.551 0.42393
96 -0.126899 0.0396805 11.0336 0.000193065 0.619323 8.66776e-05 4943.69 0.0726131 131.912 0.403205
97 0.0770144 0.28538 11.0336 0.000193065 0.585253 0.000298532 4935.88 0.250091 135.149 0.418484
98 -0.201085 0.0514526 11.0336 0.000193065 0.571936 6.41498e-05 4931.45 0.0537407 136.137 0.461177
99 -0.188617 0.0696385 11.0336 0.000193065 0.568832 6.11695e-05 4933.71 0.051244 136.509 0.468647
100 -0.220183 0.0329271 11.0336 0.000193065 0.584438 7.38306e-05 4926.84 0.0618507 135.611 0.457536
101 -0.11986 0.0150451 11.0336 0.000193065 0.587766 7.16663e-05 4941.98 0.0600376 134.389 0.424518
102 -0.0812284 0.122472 11.0336 0.000193065 0.565664 7.78178e-05 4941.23 0.065191 136.504 0.464524
103 -0.188764 0.0719016 11.0336 0.000193065 0.559579 6.27954e-05 4933.34 0.0526061 134.979 4.48864
104 -0.204031 0.0155703 11.0336 0.000193065 0.555097 5.99516e-05 4932.49 0.0502237 138.28 0.485043
105 -0.185763 0.0697236 11.0336 0.000193065 0.563826 6.57381e-05 4924 0.0550713 137.492 0.473838
106 0.0515727 0.124573 11.0336 0.000193065 0.566082 7.02267e-05 4922.11 0.0588316 136.332 0.43439
107 -0.133934 0.0273352 11.0336 0.000193065 0.551363 6.87591e-05 4940.89 0.0576021 138.373 0.541242
108 -0.157458 0.109673 11.0336 0.000193065 0.536979 7.93035e-05 4934.68 0.0664355 139.849 0.665199
109 -0.228844 0.018467 11.0336 0.000193065 0.537449 6.51451e-05 4931.69 0.0545745 140.265 0.478698
110 -0.135526 0.0261563 11.0336 0.000193065 0.544803 5.87489e-05 4932.31 0.0492162 139.439 0.489465
111 -0.246009 0.0311755 11.0336 0.000193065 0.53175 5.85139e-05 4935.54 0.0490194 141.043 0.539906
112 -0.232058 0.095469 11.0336 0.000193065 0.52666 6.17768e-05 4925.31 0.0517528 142.24 0.515328
113 -0.186214 0.0262142 11.0336 0.000193065 0.522564 5.91207e-05 4932.18 0.0495277 142.148 0.513678
114 -0.201584 0.0374653 11.0336 0.000193065 0.535164 5.54893e-05 4930.84 0.0464855 113.477 46.4283
115 -0.143208 0.0642539 11.0336 0.000193065 0.513425 6.6491e-05 4937.16 0.055702 143.175 0.494525
116 -0.237827 0.0106333 11.0336 0.000193065 0.510784 6.08561e-05 4926.55 0.0509814 144.342 0.54343
