Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
80 -0.159491 0.00850399 11.0336 0.000193065 0.482918 8.32326e-05 4904.88 0.0697271 125.146 4.26225
81 -0.161646 0.00739024 11.0336 0.000193065 0.467237 8.03605e-05 4901.46 0.0673211 131.04 10.0747
82 -0.0280051 0.0229031 11.0336 0.000193065 0.46721 7.67487e-05 4895.98 0.0642953 150.861 0.116009
83 -0.0955184 0.0267572 11.0336 0.000193065 0.475185 8.10516e-05 4896.31 0.0679 149.393 0.177406
84 -0.119133 0.080276 11.0336 0.000193065 0.456931 7.15381e-05 4895.68 0.0599302 153.188 0.194128
85 -0.0991924 0.0431358 11.0336 0.000193065 0.461539 7.69209e-05 4896.27 0.0644396 152.818 0.178728
86 -0.164953 0.0218374 11.0336 0.000193065 0.448391 7.01786e-05 4895.87 0.0587913 156.112 0.160613
87 -0.1499 0.0316286 11.0336 0.000193065 0.452984 7.33535e-05 4896.26 0.061451 155.487 0.191731
88 -0.189303 0.00333394 11.0336 0.000193065 0.441232 6.72533e-05 4896.06 0.0563407 158.429 0.192759
89 -0.153843 0.0216763 11.0336 0.000193065 0.429975 6.83869e-05 4895.74 0.0572903 161.976 0.228819
90 -0.225601 0.0621248 11.0336 0.000193065 0.42669 7.16476e-05 4896 0.0600219 164.468 0.379979
91 -0.182556 0.0119308 11.0336 0.000193065 0.6247 0.000129756 4896.25 0.108702 131.989 0.14087
92 -0.05787 0.0207623 11.0336 0.000193065 0.598647 0.000116818 4896.5 0.0978626 133.478 0.123217
93 -0.141848 0.00797768 11.0336 0.000193065 0.596701 0.000125876 4896.5 0.105451 134.149 0.154007
94 -0.200432 0.117143 11.0336 0.000193065 0.603684 0.000123248 4896.97 0.10325 133.842 0.175025
95 -0.117193 0.0517002 11.0336 0.000193065 0.606175 0.000129842 4896.3 0.108773 133.103 0.0564181
96 -0.126899 0.0396805 11.0336 0.000193065 0.628993 0.000137541 4896.28 0.115223 131.49 0.155235
97 0.0770144 0.28538 11.0336 0.000193065 0.585204 0.000199318 4896.42 0.166977 133.977 2.94695e-10
98 -0.201085 0.0514526 11.0336 0.000193065 0.583664 0.000101295 4896.79 0.084859 135.296 0.185055
99 -0.188617 0.0696385 11.0336 0.000193065 0.579555 9.59612e-05 4896.48 0.0803904 135.933 0.0855931
100 -0.220183 0.0329271 11.0336 0.000193065 0.581626 0.000120569 4896.26 0.101005 135.435 0.0926737
101 -0.11986 0.0150451 11.0336 0.000193065 0.601824 0.000118092 4896.55 0.0989302 133.694 0.192193
102 -0.0812284 0.122472 11.0336 0.000193065 0.577007 0.000117834 4896.29 0.098714 135.88 0.0870695
103 -0.188764 0.0719016 11.0336 0.000193065 0.564925 0.000102104 4896.33 0.0855366 137.358 0.149605
104 -0.204031 0.0155703 11.0336 0.000193065 0.560709 9.5808e-05 4896.42 0.080262 137.823 0.0924592
105 -0.185763 0.0697236 11.0336 0.000193065 0.571127 0.000105534 4896.77 0.0884096 137.024 0.122375
106 0.0515727 0.124573 11.0336 0.000193065 0.569941 0.000107939 4897.16 0.0904243 136.034 0.122577
107 -0.133934 0.0273352 11.0336 0.000193065 0.563867 0.000105663 4896.33 0.0885179 137.607 0.168773
108 -0.157458 0.109673 11.0336 0.000193065 0.537884 0.000123057 4899.26 0.103089 130.084 5.22639
109 -0.228844 0.018467 11.0336 0.000193065 0.546359 9.96254e-05 4896.47 0.08346 139.539 0.0593979
110 -0.135526 0.0261563 11.0336 0.000193065 0.5519 9.44857e-05 4896.28 0.0791543 138.97 0.0996466
111 -0.246009 0.0311755 11.0336 0.000193065 0.541175 9.29908e-05 4896.06 0.0779019 140.492 0.0858684
112 -0.232058 0.095469 11.0336 0.000193065 0.529362 9.94461e-05 4896.58 0.0833098 141.547 0.242356
113 -0.186214 0.0262142 11.0336 0.000193065 0.533626 9.43256e-05 4896.38 0.0790201 141.482 0.0914843
114 -0.201584 0.0374653 11.0336 0.000193065 0.535749 8.82551e-05 4896.11 0.0739346 140.208 0.129869
115 -0.143208 0.0642539 11.0336 0.000193065 0.522366 0.000102488 4896.31 0.0858585 142.274 0.20321
116 -0.237827 0.0106333 11.0336 0.000193065 0.518686 9.51913e-05 4896.59 0.0797453 143.722 0.131628
117 -0.137136 0.0784261 11.0336 0.000193065 0.510002 0.000110017 4896 0.0921651 143.903 0.214999
118 -0.141544 0.0418667 11.0336 0.000193065 0.52612 8.84955e-05 4896.2 0.074136 142.081 0.180873
119 -0.155589 0.0796038 11.0336 0.000193065 0.497586 9.05294e-05 4893.51 0.0758399 137.157 2.11486e-10
120 -0.165182 0.0259569 11.0336 0.000193065 0.504365 8.47257e-05 4896.47 0.0709779 146.099 0.130186
121 -0.102905 0.115699 11.0336 0.000193065 0.506401 9.12525e-05 4896.4 0.0764457 144.881 0.318776
122 -0.166356 0.0257018 11.0336 0.000193065 0.493042 8.52425e-05 4896.25 0.0714109 147.59 0.143961
123 -0.192598 0.00848407 11.0336 0.000193065 0.488832 8.24226e-05 4896.23 0.0690486 148.573 0.133877
124 -0.157013 0.0433965 11.0336 0.000193065 0.494889 8.1739e-05 4896.44 0.0684759 147.152 0.0842123
125 -0.162936 0.014093 11.0336 0.000193065 0.47761 8.00704e-05 4896.02 0.067078 140.017 14.372
126 -0.103773 0.000902972 11.0336 0.000193065 0.474125 7.99216e-05 4896.57 0.0669533 150.351 5.44084e-10
127 -0.12677 0.0938667 11.0336 0.000193065 0.479503 8.0468e-05 4896.21 0.0674111 149.728 0.0920246
128 -0.154329 0.0628953 11.0336 0.000193065 0.464304 7.46424e-05 4896.17 0.0625308 153.573 0.213019
129 -0.122273 0.0563557 11.0336 0.000193065 0.462025 6.9773e-05 4895.86 0.0584515 142.003 16.2424
130 -0.0841613 0.0323398 11.0336 0.000193065 0.44753 8.85676e-05 4895.81 0.0741964 156.594 0.214068
