Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
160 -0.32 0 11.005 0 0.736922 0.000166361 4900.47 0.139367 37.8844 0.24007
161 -0.32 0 11.005 0 0.728973 0.000171821 4903.19 0.143941 34.4906 1.23696
162 -0.32 0 11.005 0 0.741356 0.000160622 4897.42 0.134559 31.8817 0.140528
163 -0.32 0 11.005 0 0.75577 0.000210768 4885.6 0.176568 42.5165 0.165527
164 -0.32 0 11.005 0 0.737727 0.000177923 4897.7 0.149053 38.6591 0.274622
165 -0.32 0 11.005 0 0.731391 0.000188851 4899.23 0.158207 35.167 0.159497
166 -0.32 0 11.005 0 0.736681 0.000197706 4901.25 0.165626 32.27 0.181888
167 -0.32 0 11.005 0 0.737961 0.000168206 4902.53 0.140913 45.8666 0.164402
168 -0.32 0 11.005 0 0.732664 0.000156866 4897 0.131412 42.2274 0.084775
169 -0.32 0 11.005 0 0.72765 0.000150214 4899.35 0.12584 37.2304 3.54095
170 -0.32 0 11.005 0 0.733877 0.000151551 4901.59 0.12696 37.0162 0.0401154
171 -0.32 0 11.005 0 0.734348 0.000176128 4918.54 0.147549 45.829 0.469472
172 -0.32 0 11.005 0 0.733399 0.000202152 4901.32 0.16935 42.8258 0.635824
173 -0.32 0 11.005 0 1.60479 1.#QNAN 4164.54 -1.#IND 36.5505 0.109694
174 -0.32 0 11.005 0 0.761982 0.000717315 4880.98 0.600922 37.0961 0.0781067
175 -0.32 0 11.005 0 0.534912 9.80254e-05 4896.12 0.0821196 55.0297 0.2436
176 -0.32 0 11.005 0 0.522395 8.97079e-05 4895.29 0.0751517 51.1313 0.215641
177 -0.32 0 11.005 0 0.517358 8.63885e-05 4898.09 0.072371 48.0282 0.247089
178 -0.32 0 11.005 0 0.5268 9.8163e-05 4896.55 0.0822349 45.914 0.150658
179 -0.32 0 11.005 0 0.538343 0.000108917 4897.18 0.0912437 54.9943 0.190555
180 -0.32 0 11.005 0 0.525441 0.000106424 4896.76 0.0891556 50.9983 0.148424
181 -0.32 0 11.005 0 0.537155 0.000516466 4884.6 0.432663 47.8157 0.109866
182 -0.32 0 11.005 0 0.525514 0.000168017 4898.71 0.140754 45.9351 0.211313
183 -0.32 0 11.005 0 0.748455 0.000170893 4900.69 0.143164 60.3448 0.062489
184 -0.32 0 11.005 0 0.737633 0.000159105 4898.86 0.133288 58.3327 0.066953
185 -0.32 0 11.005 0 0.734998 0.0001666 4901.16 0.139567 66.2598 9.71296
186 -0.32 0 11.005 0 0.745627 0.000181026 4893.76 0.151652 55.5417 0.0534762
187 -0.32 0 11.005 0 0.752633 0.000127792 4898.28 0.107056 60.372 0.0925112
188 -0.32 0 11.005 0 0.743034 0.000219816 4900.29 0.184149 58.3423 0.0468476
189 -0.32 0 11.005 0 0.741021 0.000186232 4898.12 0.156014 56.6957 0.0494555
190 -0.32 0 11.005 0 0.748114 0.000208179 4894.61 0.1744 55.5505 0.117069
191 -0.32 0 11.005 0 0.538602 0.000102977 4898.89 0.0862678 69.6134 0.118278
192 -0.32 0 11.005 0 0.526231 9.66802e-05 4897.02 0.0809927 67.7071 0.137972
193 -0.32 0 11.005 0 0.522274 9.75408e-05 4896.99 0.0817136 66.2804 0.097404
194 -0.32 0 11.005 0 0.535568 0.000103629 4895.23 0.0868142 65.3115 0.116867
195 -0.32 0 11.005 0 0.547109 0.000115512 4900.81 0.0967687 70.0643 0.118263
196 -0.32 0 11.005 0 0.533076 9.13196e-05 4900.34 0.0765019 68.0431 0.0689695
197 -0.32 0 11.005 0 0.531145 9.52751e-05 4895.59 0.0798156 66.5169 0.159517
198 -0.32 0 11.005 0 0.539577 0.00010744 4893.88 0.0900066 65.369 0.126548
